Gene_name	Bifidobacterium adolescentis	Bifidobacterium angulatum DSM 20098 JCM 7096	Bifidobacterium animalis	Bifidobacterium animalis subsp animalis YL2	Bifidobacterium animalis subsp. lactis BLC1	Bifidobacterium bifidum NCIMB 41171	Bifidobacterium breve	Bifidobacterium catenulatum DSM 16992 JCM 1194 LMG 11043	Bifidobacterium catenulatum subsp. kashiwanohense JCM 15439 DSM 21854	Bifidobacterium dentium ATCC27678	Bifidobacterium longum JMC1217	Bifidobacterium longum subsp. longum JCM 1217	Bifidobacterium pseudocatenulatum	Bifidobacterium pseudolongum	Bifidobacterium thermophilum	Bifidobacterium-infantis-subsp-suis-DSM20211	Bifidobacterium-longum-infantis-subsp-infantis-ATCC15697
A4U98_RS02235	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02240	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02245	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02250	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02255	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02260	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02265	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02270	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02285	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02290	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02295	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02300	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02305	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02310	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02325	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02330	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02335	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02340	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02345	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02350	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02355	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02360	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02365	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02375	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02380	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02385	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02390	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02395	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02400	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02405	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02410	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02420	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02430	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02435	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02440	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02445	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02450	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02455	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02460	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02465	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02470	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02480	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02485	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02490	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02495	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02500	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02510	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02515	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02520	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02525	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02530	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02535	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02550	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02555	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02565	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02570	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02580	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02585	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02590	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02600	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02605	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02610	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02615	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02625	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02630	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02635	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02645	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02650	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02655	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02660	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02670	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02680	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02685	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02690	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02695	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02700	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02710	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02715	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02720	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02725	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02730	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02735	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02740	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02745	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02755	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02760	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02765	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02770	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02775	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02780	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02790	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02795	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02800	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02810	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02825	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02830	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02835	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02845	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02850	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02860	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02865	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02870	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02880	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02885	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02890	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02895	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02900	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02905	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02910	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02930	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02935	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02940	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02945	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02950	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02955	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02960	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02970	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02985	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02990	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS02995	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03005	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03010	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03015	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03020	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03025	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03030	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03035	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03040	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03045	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03050	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03060	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03065	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03070	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03080	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03085	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03090	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03095	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03100	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03105	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03120	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03125	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03135	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03140	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03145	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03160	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03200	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03210	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03215	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03225	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03230	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03235	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03240	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03245	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03250	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03260	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03265	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03270	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03275	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03280	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03290	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03295	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03310	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03320	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03325	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03330	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03335	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03340	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03345	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03350	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03355	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03360	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03370	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03375	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03380	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03385	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03395	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03400	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03405	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03410	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03420	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03425	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03435	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03440	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03445	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03460	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03465	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03475	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03480	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03485	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03490	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03495	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03500	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03505	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03510	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03520	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03525	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03530	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03540	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03545	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03550	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03555	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03560	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03565	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03570	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03575	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03595	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03600	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03605	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03610	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03615	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03620	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03625	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03630	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03635	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03640	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03645	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03650	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03660	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03665	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03690	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03695	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03700	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03705	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03710	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03715	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03720	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03725	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03730	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03735	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03745	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03750	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03755	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03760	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03765	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03770	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03775	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03780	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03785	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03790	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03795	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03815	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03820	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03830	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03835	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03840	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03845	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03850	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03860	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03885	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03895	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03900	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03905	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03910	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03915	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03920	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03925	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03935	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03940	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03945	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03950	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03955	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03960	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03965	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03970	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03975	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03980	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03985	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03990	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS03995	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04000	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04005	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04010	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04015	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04020	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04025	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04030	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04035	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04045	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04050	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04055	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04060	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04065	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04070	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04075	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04085	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04090	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04095	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04100	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04105	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04110	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04115	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04125	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04130	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04135	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04145	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04150	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04160	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04165	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04170	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04175	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04180	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04200	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04205	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04210	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04220	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04225	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
A4U98_RS04230	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
